0.373059,-0.649918,0.936272,0.033574,0.248609,-0.875127,-0.900338,-1.512837,-0.375133,-1.266305,-0.301986,0.174683,-1.285968,0.838938,-1.240352,-0.852204,-0.221224,0.799093,-0.176863,-0.571359,-1.546642,1.287863,0.668459,1.352628,0.569139,-1.028843,0.314854,0.337053,0.34149,-0.073942,-0.868752,0.775321,-1.255641,0.373177,-0.772514,-0.821294,0.095539,-0.807589,0.910371,-2.735701,-0.373261,-1.281585,1.532053,-0.716559,0.69538,-0.681474,-0.02331,-1.273548,0.477315,1.440318,-0.390723,-1.163049,-0.539568,-0.148888,-0.46965,-0.031821,-0.136591,-0.07805,1.136603,-1.410299,-0.844006,-1.25049,-0.76355,-0.080433
0.182043,0.03867,-0.391717,0.22739,0.308152,-0.557159,-0.605442,-0.022252,-0.240049,0.11253,0.231311,-0.165337,-0.120805,0.858649,-0.439893,-0.1026,-0.27672,-0.502133,0.155004,-0.041653,-0.071286,-0.083455,-0.982099,0.427134,0.337443,-0.281248,-0.179784,0.42653,0.36721,0.160518,0.22312,0.376215,0.138566,0.08054,0.248075,-0.304959,-0.168468,0.019447,-0.055103,-0.534438,-0.782251,0.039372,-0.022362,-0.453354,0.223116,-0.540854,0.795016,0.34795,0.084701,0.189923,0.42498,-0.487476,0.277355,-0.003167,-0.606589,-0.026428,-0.475078,-0.193176,0.584573,0.00607,-0.64879,-0.268339,0.606335,-0.18653
0.373059,-0.649918,0.936272,0.033574,0.248609,-0.875127,-0.900338,-1.512837,-0.375133,-1.266305,-0.301986,0.174683,-1.285968,0.838938,-1.240352,-0.852204,-0.221224,0.799093,-0.176863,-0.571359,-1.546642,1.287863,0.668459,1.352628,0.569139,-1.028843,0.314854,0.337053,0.34149,-0.073942,-0.868752,0.775321,-1.255641,0.373177,-0.772514,-0.821294,0.095539,-0.807589,0.910371,-2.735701,-0.373261,-1.281585,1.532053,-0.716559,0.69538,-0.681474,-0.02331,-1.273548,0.477315,1.440318,-0.390723,-1.163049,-0.539568,-0.148888,-0.46965,-0.031821,-0.136591,-0.07805,1.136603,-1.410299,-0.844006,-1.25049,-0.76355,-0.080433
0.256028,0.093859,-0.09168,0.010197,-0.310126,-0.292026,-0.404602,-0.324689,0.073556,-0.133724,0.337183,-0.204101,-0.154516,0.40887,0.183667,-0.261772,-0.199779,-0.344109,0.086774,0.03112,0.041711,-0.004174,-0.546001,0.231267,0.175357,-0.130995,-0.410421,0.420985,0.155948,0.054136,0.089606,0.201158,-0.120902,-0.14727,0.156543,-0.35308,0.064949,-0.319733,-0.183151,-0.465173,-0.31089,0.359836,0.146776,-0.197263,0.129031,-0.063284,0.076904,0.215889,0.166393,0.181317,0.175061,0.012958,0.323753,-0.420698,0.002017,0.089418,-0.207638,-0.379672,0.292667,-0.256058,-0.325361,-0.314015,-0.204707,-0.107129
0.850957,-0.302843,-0.121612,-0.050831,-0.011362,0.008641,-0.235736,-0.193349,-0.548174,-0.241753,0.2309,0.262325,-0.186141,0.244013,0.019795,-0.130557,-0.624004,-0.884879,-0.029211,-0.429349,-0.939008,-0.093839,-0.817953,0.083897,0.545875,0.010612,-0.933938,0.366816,0.054878,-0.349336,0.173234,0.515765,-0.292275,-0.245561,-0.349042,-0.262337,-0.172117,-0.199332,-0.455478,-0.284568,-0.112437,-0.438859,-0.260756,0.398074,0.584729,-0.166594,-0.054373,0.37841,-0.286969,-0.185984,-0.00365,-0.09955,0.354153,-0.167862,-0.061396,-0.452251,0.740183,-0.584654,0.252836,-0.429434,-0.002756,0.077606,-0.122087,-0.279348
-0.130371,-0.469162,-0.116347,0.151856,0.009117,0.171789,-0.572114,-0.333696,-0.005395,-0.262964,0.178995,0.267699,-0.066201,0.231977,0.346966,-0.181453,-0.296832,-0.615054,-0.410719,0.187104,-0.360294,-0.159677,-0.847991,0.176726,-0.134073,-0.303443,-0.9786,-0.256943,-0.088238,0.032241,-0.730441,0.942254,-0.509928,-0.098761,0.258288,0.02674,-0.031414,-0.066738,-0.285848,-0.072183,-1.326519,0.205881,0.018632,-0.19191,0.099907,-0.643845,0.528325,0.02479,-0.363685,0.501196,0.929145,0.338081,-0.105346,-0.751245,-0.502232,-0.205177,-0.330948,0.211336,0.098985,-0.277187,-0.426448,-0.177828,-0.050282,-0.144971
0.448379,-1.331093,-0.863344,1.340386,0.036685,-0.710471,-0.282627,0.304047,-0.667372,1.662104,0.824614,0.864621,-0.182739,0.066014,0.950937,-0.175126,0.243986,-0.730868,-0.297032,-0.414099,0.36623,0.605613,-0.580294,0.253633,1.718772,-0.51029,-0.264953,1.480539,0.511606,-0.770547,0.241484,-0.343011,-0.752914,-0.779069,-1.396249,0.385035,0.58806,0.170623,-0.784022,-0.902089,-0.744505,-0.31737,-0.269656,-0.519861,-0.130664,-0.09299,-0.532452,-0.381511,-0.697377,0.344901,0.381512,0.029431,0.713641,-1.408022,-1.468896,0.924959,0.266454,-0.13309,1.54065,-0.619944,-0.687905,1.79586,-1.548022,0.247375
0.224476,0.226609,0.086001,0.378688,0.018661,-0.321791,-0.656146,0.814502,0.122685,-0.041564,0.427709,-0.431629,0.071083,0.403441,0.611182,-0.126081,-1.196881,-0.644972,-0.422704,0.890537,-0.643093,0.046172,-0.237419,0.01279,0.590376,0.082514,0.18704,1.04959,0.634039,-0.468542,0.007038,0.035703,-0.483138,-0.247383,-0.650401,-0.463304,-0.54642,-1.132349,-0.106529,0.687398,-0.744704,0.04324,0.525199,-0.55121,0.332106,0.279166,-0.381389,-0.203381,0.013668,-0.08075,-0.321307,-0.079815,-0.102343,0.393933,0.361952,0.67993,0.039928,-0.075983,0.340367,0.062951,-0.580808,-0.262926,-0.218314,0.001065
0.397645,-0.550087,-0.135076,-0.029031,-0.160628,-0.08025,-0.121989,0.5034,-0.063939,0.407721,0.325839,-0.017281,-0.374742,0.259818,0.380338,-0.267258,-0.240613,-0.673021,-0.176078,-0.286784,-0.380884,0.277796,-0.292143,0.088442,0.664665,-0.561517,0.048057,0.314679,0.222964,0.164444,0.390738,-0.071045,-0.259107,-0.433766,-0.276418,-0.157462,0.255493,-0.374777,-0.10979,-1.080011,-0.012094,0.090113,-0.202883,-0.24071,-0.147797,-0.289586,-0.285687,-0.377333,-0.209204,0.062938,0.328922,0.227061,0.579471,-0.216553,-0.390875,0.420523,-0.534927,-0.280202,0.506528,-0.426868,-0.518574,-0.039878,-0.780529,0.21662
0.840977,-1.082662,-0.295343,0.095096,-0.274353,0.596346,-0.118302,-0.488512,-1.527124,-1.739947,-0.548247,1.002967,-0.517089,1.302501,0.669703,-0.707808,0.178913,-0.7092,0.935902,2.112187,-0.884936,-1.79412,-0.50367,0.786475,-0.444062,-0.321956,0.744102,1.022449,-0.416981,-0.417495,-0.526034,1.355006,-0.253616,-1.140489,-0.984961,-1.128003,0.906923,0.193332,-0.405255,0.602717,0.122932,0.971781,1.765292,-0.40183,-0.056583,-0.588681,-0.873986,-0.077648,0.065047,-0.517998,0.347722,1.449907,1.029635,-0.678017,-1.262032,-0.525233,0.320205,0.08063,0.213042,-1.325508,-0.527801,0.437181,0.839873,0.673153
0.387861,-0.142934,0.005111,0.008731,-0.17469,-0.082127,0.017986,-0.413535,-0.114969,-0.269614,0.21918,-0.257499,-0.248637,0.347048,-0.012036,-0.028277,-0.013829,-0.431365,-0.169296,-0.075319,-0.188379,0.13731,-0.264188,0.401751,0.061906,0.163279,-0.402548,0.409881,0.315371,0.261211,0.037177,0.16202,0.148973,-0.159407,-0.155641,-0.455855,0.024717,-0.275472,-0.295737,-0.422966,-0.333534,-0.120917,-0.113419,-0.020984,0.052175,-0.068659,-0.027528,0.102923,0.160886,0.108063,0.025037,0.231102,0.099283,-0.320497,0.003308,0.004622,-0.473499,-0.143275,0.3509,-0.028715,-0.091794,-0.156642,0.331627,-0.049171
0.066706,0.38006,-0.17829,-0.657294,0.125508,0.105906,-0.827701,0.018667,0.078725,0.497433,0.652588,-0.063568,0.251035,0.629455,0.888932,0.21719,-0.272179,-1.297088,-0.885888,-1.096132,-0.428644,0.169072,-1.064901,0.508752,0.916158,-0.554916,-1.188846,-0.180372,0.502764,-0.140879,0.330472,0.087359,0.311662,0.181002,-1.276921,0.80097,0.254063,1.032697,-0.981815,-0.511538,-0.197772,-0.918069,1.228871,-0.659961,-0.922165,0.983125,-0.170325,-0.32735,-0.687575,0.370731,-0.501104,0.87911,0.336806,-0.020653,0.031562,-0.246895,0.333648,-0.667328,0.731383,0.036775,-1.38373,-1.385329,1.185886,1.17206
0.417632,-0.142239,-0.14382,0.367537,-0.547615,0.425949,-0.72058,-0.087649,-0.404632,-0.2705,0.872989,0.168864,-0.634706,1.197389,0.415074,-0.729914,0.344734,-0.353753,0.733886,0.822767,-0.388146,-0.674592,-0.080664,0.672986,0.273799,0.039501,-0.987207,-0.178993,0.380752,0.052151,0.117198,1.171055,0.634857,-0.245014,-0.683697,-0.907194,0.569183,-0.443901,-0.009834,-0.425032,0.151153,0.76262,0.467229,-0.134373,-0.174574,-0.70344,-0.165775,-0.0921,-0.0375,0.125219,-0.167654,-0.095581,1.522352,-0.196822,-0.029999,-0.428368,-0.289207,-0.089889,0.481647,0.037779,-0.364373,0.239141,-0.160957,-0.080996
1.353051,-1.578391,0.382325,0.273259,-0.368339,-0.236977,-1.541515,0.00546,-0.968504,0.3106,-0.212771,-0.24967,-0.148936,-0.023065,-0.725791,-0.688166,-0.02895,-1.07703,-0.830932,-0.217301,-0.428174,-1.311819,-2.433436,-1.700208,-0.704803,0.001823,-0.641072,0.40944,0.81504,-0.62379,0.332797,0.502363,-1.69429,0.110072,-0.145488,-0.065883,1.464563,0.91497,-0.402986,-0.583689,1.39715,0.092147,-0.378718,0.763771,-0.002617,-0.18119,0.39479,0.042228,0.279484,-0.580609,-0.371279,0.033091,0.473595,-1.158999,-0.495502,-0.604929,1.514739,-1.012313,0.790917,-0.576363,-0.115295,0.657682,0.057461,0.127301
1.098518,-0.234606,0.22424,-0.28548,0.699291,-0.11951,-0.366948,-0.021375,-0.805304,-0.10133,0.579944,0.525589,0.166098,0.417566,-0.190459,0.205386,-1.100892,-1.263427,-0.207959,-1.145157,-1.417787,0.075307,-0.632197,0.46956,0.115047,-0.613664,-1.315364,0.028354,-0.194406,-0.732911,0.329806,0.465151,0.10264,0.202157,-1.051204,0.596056,0.821255,0.331315,-0.746167,0.54441,-0.436024,-1.026269,1.046925,0.005832,-0.238805,0.013908,-0.618177,0.320726,-0.483214,0.08806,0.192851,0.676861,1.022069,0.22472,0.170865,-0.317774,0.354796,-0.508263,0.535201,-0.670732,-0.31498,-0.724988,0.437818,0.139353
0.817895,-0.146392,0.103354,-0.568323,-0.603341,-0.678548,0.89296,0.433884,-0.176606,0.113773,0.188683,-0.145976,0.043115,0.409389,-0.09307,-0.555551,-0.58865,-0.036095,0.102147,-0.008515,-0.295818,-1.069047,-0.3762,0.148317,0.318666,-0.316482,0.295916,0.254264,0.52894,0.10993,-0.703235,0.13243,0.082739,0.187344,-0.365494,0.170877,-0.208604,-0.144423,-0.480253,-0.75487,0.239732,0.379052,-0.19559,0.481264,-0.278439,-0.87081,-0.342943,-0.54162,-0.130649,0.026491,0.990433,0.477557,0.024327,-0.054,0.310183,0.504508,-1.096768,-0.900688,-0.001827,0.670568,-0.310169,-0.507014,-0.076891,0.174191
-0.050524,-0.217928,-0.41616,0.009654,-0.550658,-0.795036,-0.041612,-0.311655,-0.350659,0.285329,0.127796,0.316063,0.069754,0.552466,0.229962,-0.318452,-0.192818,-0.746901,0.07366,-0.107013,0.146216,0.091403,-0.935706,0.202454,-0.022157,0.093611,-0.487422,0.096871,0.358591,0.546091,-0.130304,-0.053813,-0.225851,-0.351823,-0.374743,-0.678152,-0.128578,-0.258458,-0.624688,-0.728143,-0.370257,0.345232,0.017464,-0.43369,0.145243,-0.353945,0.081316,0.045406,-0.073437,-0.062394,0.162809,0.129106,0.721328,-0.04143,0.057333,-0.374094,0.055277,-0.787553,-0.014824,0.005855,-0.173857,0.314851,0.00009,-0.110846
0.415803,-0.4434,-0.081882,0.147432,-0.098251,-0.043348,-0.019001,-0.187292,0.005265,0.009373,0.504295,-0.310948,0.356431,-0.359045,0.543758,-0.08117,-0.085169,-0.213129,0.246528,-0.021116,-0.100012,-0.19849,-0.57312,0.161007,0.004406,-0.110951,-0.571423,0.378447,0.326012,0.311931,-0.022847,0.157398,-0.28274,-0.157094,-0.673466,-0.718762,-0.220834,0.148484,0.001655,-0.498696,-0.315646,0.137679,-0.163036,-0.076682,0.451801,-0.097574,-0.006733,0.558476,-0.197638,0.669893,0.216831,0.09366,0.131201,0.081842,-0.221373,-0.167812,0.157387,-0.40343,0.272192,0.321767,0.318027,0.024571,0.222484,-0.043583
0.093514,-0.214555,0.16501,-0.273982,0.226498,-0.197972,-0.1112,-0.225729,-0.009957,-0.255128,0.257252,-0.102352,-0.103421,0.434235,0.103496,-0.262333,-0.111359,-0.355512,-0.063823,-0.012828,-0.197584,0.05184,-0.324854,0.133803,0.003445,0.096714,-0.584165,0.594943,0.137456,0.266492,0.178653,-0.148109,0.015368,-0.022487,-0.295538,-0.185513,-0.067312,-0.274728,-0.04763,-0.454996,-0.212748,0.271326,-0.038567,-0.007544,0.437218,-0.333211,-0.094169,0.019125,-0.170169,-0.006714,0.016462,0.306435,0.091602,-0.426016,-0.169401,-0.071806,-0.385529,-0.325336,0.091646,0.078919,-0.018037,-0.154879,-0.109476,0.105773
0.182281,0.048002,-0.297841,-0.033658,0.066337,-0.183323,-0.168288,0.077675,0.229236,-0.296321,0.593795,-0.197237,-0.193545,0.590434,0.263549,-0.239577,-0.58365,-0.308307,-0.369126,0.053649,-0.565129,-0.011257,-0.701259,0.036511,-0.020799,-0.18401,-0.975484,0.193909,0.173245,0.168949,0.277333,-0.059237,-0.083217,-0.294076,-0.298227,-0.08044,0.184368,0.056036,-0.269673,-0.4609,-0.526573,0.620861,-0.27635,0.155069,0.033855,-0.5182,0.140715,0.609253,0.06614,0.05615,0.430415,0.302262,0.331764,-0.415581,-0.13934,-0.156416,-0.391574,0.048203,-0.003157,-0.309256,0.212842,-0.306912,-0.129044,0.249138
0.297186,-0.306566,0.030621,0.419823,-0.163946,-0.290045,-0.03047,-0.26537,-0.523674,-0.496895,0.097638,-0.221891,-0.05879,0.135507,0.138312,-0.125104,-0.286998,-0.134903,0.328103,-0.184499,0.037564,-0.511971,-0.433773,0.074321,-0.16206,-0.287082,-0.488683,0.39293,0.366888,-0.036904,0.243379,-0.263456,0.057969,-0.046473,-0.099876,-0.146213,-0.127809,-0.271457,-0.303093,-0.401311,-0.600073,0.368925,0.643353,-0.129205,0.284994,-0.467294,-0.12237,0.489649,-0.186009,0.239834,-0.566252,0.213066,0.306791,-0.896176,0.26394,0.133167,-0.709094,-0.173921,0.258803,0.46934,-0.034004,-0.372844,0.116009,0.045583
0.01679,0.05219,0.003494,-0.064044,0.062667,-0.235495,-0.313351,-0.22442,0.355735,0.008468,0.745812,-0.021789,0.065484,0.967564,0.222354,-0.333992,-0.098385,-0.309147,-0.917079,-1.073156,-0.330632,0.455273,-1.257613,0.32561,0.316579,-0.5211,-1.306666,-0.514137,0.613382,-0.040685,-0.478261,-0.297506,-0.114116,0.222637,-0.311661,-0.130064,-0.086996,0.741667,-0.571983,0.276992,-0.353354,0.252394,0.595021,0.802361,0.221918,-0.264915,0.06934,0.07689,0.60284,0.346193,-0.00324,0.737592,1.044684,-0.337594,-0.068952,-0.092185,-0.06365,0.217802,0.809889,0.284386,-0.313703,-0.668339,1.343858,0.131682
0.600827,0.32752,0.172879,0.237138,-0.089213,0.697458,0.038206,-0.173503,0.128832,0.24395,0.262882,0.181065,-0.361436,0.357687,1.374061,0.14043,-0.686298,-0.274379,0.831297,-0.320071,0.685551,0.735038,0.393256,0.619599,-0.295613,0.065325,-0.906597,0.754827,-0.65153,-0.664905,0.329385,-0.24551,-0.798312,0.469445,-0.809984,-0.030415,-0.141821,-0.253632,-0.69286,-0.589883,-0.551009,0.334926,0.401265,0.025311,0.44559,-0.056954,0.687697,0.233707,-0.37376,-0.020304,1.029908,0.590154,0.48031,-0.12639,0.267627,0.163814,-1.328175,0.071074,0.18017,-0.461414,-1.699968,0.225884,0.132813,-0.368598
0.115984,-0.486352,0.245457,-0.016448,-0.00588,0.244608,-0.019161,0.213565,0.108493,0.00701,-0.138058,0.153574,0.237228,-0.248149,-0.195808,-0.197088,-0.215299,-0.120217,0.06747,-0.166383,0.081539,0.008521,-0.279898,0.353491,0.578989,0.303518,-0.654647,0.089591,0.620233,0.103158,-0.113352,0.175432,-0.314806,-0.459206,-0.437969,-0.67811,0.130229,-0.162845,0.339903,0.060147,0.313201,0.077086,0.08942,-0.409623,0.954557,-0.486288,0.116111,0.227248,0.002756,0.211647,0.179118,0.559871,-0.392301,0.236299,0.053578,-0.318539,-0.489932,-0.002125,0.748097,-0.043789,-0.456603,-0.028876,0.068931,-0.199504
0.738358,0.001921,0.435074,0.003441,0.120461,-0.424391,-0.446079,-0.306988,-0.533886,0.025986,-0.283311,-0.426786,-0.207308,0.260316,-0.006294,-0.295181,-0.297723,-0.460993,-0.528202,0.515494,-0.052743,-0.47558,-0.379317,0.113282,0.505012,-0.755591,-0.159465,1.040154,0.222324,-0.245996,-0.303859,0.233209,0.073369,0.433766,-0.483841,-0.647276,0.453775,-0.491392,-0.468778,-0.634359,-0.749115,-0.1298,0.197618,-0.291996,0.143222,-0.519696,0.221524,0.133452,0.380585,-0.330186,0.344748,0.051288,0.487293,-0.071983,-0.168886,-0.544983,-0.504333,-0.542305,-0.066597,-0.271241,-0.322457,0.319985,0.345512,-0.427202
0.330957,-0.092851,0.035182,0.265656,-0.463224,-0.552236,-0.340005,0.073856,-0.132381,-0.025484,0.509427,-0.085526,0.294778,0.458419,0.134436,-0.102858,-0.537151,-0.632213,0.06213,0.544469,0.175138,-0.383076,-0.201339,-0.076909,0.053914,0.126904,-0.217585,0.879117,0.461967,-0.058094,-0.155406,-0.251003,0.000001,0.166871,-0.163972,-0.342601,-0.221927,-0.969428,0.274293,-0.049462,-0.431554,-0.08502,0.456933,-0.238466,0.351134,0.123462,-0.213138,-0.035977,-0.026465,0.556465,-0.210809,-0.359907,0.396339,-0.45746,0.592279,-0.070402,-0.374475,-0.375437,0.354771,0.23907,0.13456,-0.289895,0.071069,0.293767
0.39702,0.034868,-0.133244,-0.201374,-0.080463,-0.158981,-0.012216,-0.202827,-0.125898,-0.241185,0.448755,-0.096748,0.109832,0.465589,0.13113,-0.214471,-0.346484,-0.492059,-0.357347,-0.001312,-0.31957,-0.033753,-0.533379,0.186952,0.012598,-0.213098,-0.444524,0.128441,0.504786,0.118249,-0.204122,0.174372,-0.073692,-0.0225,0.077427,-0.379926,-0.127898,-0.239298,-0.244824,-0.212833,-0.422836,0.365956,0.164377,0.050528,0.464008,-0.126645,0.040876,0.384915,0.159053,0.405366,0.381804,0.184484,0.212395,-0.316815,-0.054686,0.050455,-0.414303,-0.275434,0.217529,0.159816,-0.067169,-0.361611,0.292818,-0.118052
0.391722,-0.101055,-0.125435,-0.010265,-0.416219,-0.118217,-0.208507,-0.361149,-0.120787,-0.319751,-0.150013,-0.315394,0.088877,0.384679,-0.076721,-0.303605,0.183836,-0.178209,0.192811,-0.052887,-0.11233,-0.150819,-0.650543,0.356153,0.10441,-0.276261,-0.501064,0.344584,0.053751,0.053448,0.059535,-0.151824,-0.026413,-0.15035,-0.053783,-0.552623,-0.095911,-0.141101,-0.40256,-0.404112,-0.153854,0.055935,0.100458,-0.154507,0.169124,-0.116711,-0.095327,-0.131736,-0.074819,0.194413,0.132178,0.519754,0.172381,-0.187992,0.17495,0.078776,-0.210169,-0.338577,0.797211,0.210291,-0.196459,0.01926,-0.252574,-0.158365
1.20885,0.295624,-0.769112,0.178915,-0.270328,0.052947,0.636156,-0.124673,-0.072059,0.382797,-0.042375,-0.172092,-0.252902,-0.161343,1.125955,0.588738,0.024979,-0.132886,0.885577,-0.385542,-0.056088,-0.769158,-1.76019,0.628294,0.68666,-0.678901,-0.52923,0.871707,0.004753,-0.239679,0.340994,-0.19928,-0.856213,-0.213315,-0.699708,-0.587899,-0.638691,-0.126307,-0.07354,-0.89761,0.093401,0.78661,-0.074208,0.145864,0.493611,0.197352,-0.306577,0.450142,0.685796,-0.986461,0.527912,-0.37562,0.199492,-0.085067,-0.322203,-0.890588,0.12838,-0.699472,-0.251474,0.111925,-0.27915,-0.101274,0.004454,0.574343
